ros_time_s,Lecturas_Validas
1757191812.061478376,13.000000
1757191812.162715673,13.000000
1757191812.262898207,12.000000
1757191812.362965584,12.000000
1757191812.463530540,12.000000
1757191812.562306643,12.000000
1757191812.663725376,13.000000
1757191812.764439821,14.000000
1757191812.864149094,14.000000
1757191812.963225603,13.000000
1757191813.062369585,12.000000
1757191813.166428566,13.000000
1757191813.263757706,13.000000
1757191813.365820408,14.000000
1757191813.464152098,13.000000
1757191813.563662291,13.000000
1757191813.663545132,14.000000
1757191813.765707970,13.000000
1757191813.864099503,14.000000
1757191813.964004278,14.000000
1757191814.058386087,13.000000
1757191814.163034916,13.000000
1757191814.264389992,16.000000
1757191814.364557266,13.000000
1757191814.463020086,15.000000
1757191814.566931486,14.000000
1757191814.662828445,14.000000
1757191814.763921738,13.000000
1757191814.859253407,14.000000
1757191814.966467142,14.000000
1757191815.063844681,15.000000
1757191815.164025545,14.000000
1757191815.265418053,13.000000
1757191815.365508080,14.000000
1757191815.463913918,13.000000
1757191815.564497471,14.000000
1757191815.662850618,15.000000
1757191815.762840748,14.000000
1757191815.860116005,12.000000
1757191815.963238716,15.000000
1757191816.062977314,15.000000
1757191816.163888216,13.000000
1757191816.263675213,14.000000
1757191816.362898588,15.000000
1757191816.463114738,12.000000
1757191816.565520048,16.000000
1757191816.662649632,14.000000
1757191816.764107943,15.000000
1757191816.865216494,14.000000
1757191816.965079308,13.000000
1757191817.065693378,16.000000
1757191817.164736271,15.000000
1757191817.264312029,15.000000
1757191817.363762379,14.000000
1757191817.463884115,15.000000
1757191817.563231230,16.000000
1757191817.662751913,15.000000
1757191817.765048504,15.000000
1757191817.865640879,14.000000
1757191817.959571362,13.000000
1757191818.064832211,13.000000
1757191818.165982485,12.000000
1757191818.264816046,13.000000
1757191818.363683224,12.000000
1757191818.465052128,11.000000
1757191818.565098763,11.000000
1757191818.663638353,11.000000
1757191818.763346910,11.000000
1757191818.865104437,10.000000
1757191818.966027737,10.000000
1757191819.064988852,9.000000
1757191819.162618399,9.000000
1757191819.262449503,9.000000
1757191819.365033627,9.000000
1757191819.463761330,9.000000
1757191819.562643290,8.000000
1757191819.663937807,8.000000
1757191819.765057087,9.000000
1757191819.865000963,10.000000
1757191819.962877035,10.000000
1757191820.061723471,10.000000
1757191820.162785769,10.000000
1757191820.263565540,9.000000
1757191820.363507986,11.000000
1757191820.463300467,11.000000
1757191820.561028242,11.000000
1757191820.664912462,11.000000
1757191820.763648272,11.000000
1757191820.865007877,12.000000
1757191820.962524652,11.000000
1757191821.064799070,13.000000
1757191821.163511515,13.000000
1757191821.262567282,12.000000
