ros_time_s,omega_2
1757191753.795839787,1.909000
1757191753.844944715,1.943000
1757191753.892268896,1.961000
1757191753.944665909,1.936000
1757191753.995075226,1.946000
1757191754.045943737,1.925000
1757191754.095924377,1.933000
1757191754.145150661,1.836000
1757191754.192016840,1.955000
1757191754.246414661,1.912000
1757191754.293205500,1.875000
1757191754.345712900,1.883000
1757191754.392950296,1.963000
1757191754.445129156,1.387000
1757191754.492644072,1.507000
1757191754.545449734,0.761000
1757191754.593967438,0.476000
1757191754.646407604,1.928000
1757191754.692843437,1.970000
1757191754.746097803,1.796000
1757191754.793256044,1.642000
1757191754.846122503,0.848000
1757191754.893715143,0.557000
1757191754.945649147,1.880000
1757191754.993547440,1.786000
1757191755.046141863,0.919000
1757191755.092784166,0.357000
1757191755.146373034,0.807000
1757191755.192884207,0.300000
1757191755.246729136,0.878000
1757191755.294343233,0.365000
1757191755.346039057,0.962000
1757191755.393632650,0.384000
1757191755.445194483,0.623000
1757191755.493888855,0.513000
1757191755.546903610,0.526000
1757191755.594148636,0.778000
1757191755.646821022,0.597000
1757191755.694426060,0.484000
1757191755.746253490,0.581000
1757191755.795467615,0.324000
1757191755.848534346,0.845000
1757191755.894926548,0.521000
1757191755.945773602,1.785000
1757191755.994946957,1.976000
1757191756.047088385,2.029000
1757191756.094736338,1.966000
1757191756.147215366,2.021000
1757191756.194630861,1.905000
1757191756.247509956,0.654000
1757191756.294617891,0.477000
1757191756.346918583,0.943000
1757191756.394987822,0.264000
1757191756.447477579,0.955000
1757191756.495699167,1.300000
1757191756.548793316,1.674000
1757191756.596061707,1.644000
1757191756.649084330,0.459000
1757191756.695573807,0.722000
1757191756.749063492,1.926000
1757191756.795028687,1.981000
1757191756.848810673,2.026000
1757191756.895483494,1.997000
1757191756.947400331,2.005000
1757191756.996532679,2.010000
1757191757.049029350,1.545000
1757191757.095225334,1.335000
1757191757.148693085,0.595000
1757191757.195628405,0.565000
1757191757.246259212,1.078000
1757191757.295510054,0.527000
1757191757.347970247,0.802000
1757191757.395958424,0.530000
1757191757.449502468,1.666000
1757191757.499933004,1.753000
1757191757.549286842,2.074000
1757191757.599108696,2.038000
1757191757.649276018,2.066000
1757191757.696310043,2.038000
1757191757.749135733,1.653000
1757191757.795703888,1.450000
1757191757.849629402,1.906000
1757191757.896261215,1.832000
1757191757.948847294,2.006000
1757191757.998851061,2.012000
1757191758.049151182,2.054000
1757191758.097027063,1.971000
1757191758.149272203,1.779000
1757191758.196706772,1.763000
1757191758.250891209,1.819000
1757191758.298027754,1.563000
1757191758.350696087,1.274000
1757191758.398196936,1.519000
1757191758.450287580,1.948000
1757191758.497145414,1.896000
1757191758.550857306,1.722000
1757191758.597598791,1.732000
1757191758.649887562,1.872000
1757191758.697356224,1.880000
1757191758.750462532,1.802000
1757191758.798050404,1.837000
1757191758.850986958,1.920000
1757191758.898003340,1.958000
1757191758.949819803,1.989000
1757191758.998310089,1.946000
1757191759.050550222,1.970000
1757191759.098551035,1.865000
1757191759.150643826,1.830000
1757191759.198603868,1.768000
1757191759.251719952,1.952000
1757191759.298852444,1.905000
1757191759.352815628,2.008000
1757191759.397955179,1.987000
1757191759.451040268,1.922000
1757191759.497678518,1.934000
1757191759.552389622,1.985000
1757191759.598402977,1.853000
1757191759.651371241,1.925000
1757191759.698466539,1.959000
1757191759.750056267,2.007000
1757191759.797803164,2.014000
1757191759.851336241,1.992000
1757191759.899015427,2.005000
1757191759.951844454,1.970000
1757191759.998959064,1.909000
1757191760.052547693,1.970000
1757191760.099550962,2.005000
1757191760.152524233,1.895000
1757191760.200313330,1.916000
1757191760.252522945,2.006000
1757191760.298922300,1.916000
1757191760.352780104,1.935000
1757191760.399523497,1.923000
1757191760.452049255,1.953000
1757191760.499572515,1.904000
1757191760.552375317,1.953000
1757191760.599822283,1.923000
1757191760.652618408,1.891000
1757191760.700002670,1.937000
1757191760.753045559,1.958000
1757191760.799758673,1.997000
1757191760.854516983,1.999000
1757191760.901044130,1.939000
1757191760.953371286,1.963000
1757191761.005142689,1.977000
1757191761.054244757,1.965000
1757191761.100103855,1.963000
1757191761.152626038,1.946000
1757191761.200299025,1.927000
1757191761.252542734,1.904000
1757191761.300474644,1.935000
1757191761.353812218,1.992000
1757191761.400421143,1.894000
1757191761.452943802,1.907000
1757191761.500662804,1.950000
1757191761.554481745,1.980000
1757191761.600371361,1.911000
1757191761.653635502,1.892000
1757191761.700618744,1.882000
1757191761.754318476,1.889000
1757191761.800581217,2.034000
1757191761.853422165,1.891000
1757191761.900647402,1.890000
1757191761.953540087,1.986000
1757191761.999668121,1.967000
1757191762.051989079,1.969000
1757191762.100635052,1.877000
1757191762.153617382,1.944000
1757191762.201385736,1.906000
1757191762.254258871,1.997000
1757191762.301511526,1.949000
1757191762.354564428,1.941000
1757191762.401563406,1.907000
1757191762.452071667,1.866000
1757191762.500660896,1.805000
1757191762.554623842,1.874000
1757191762.601720333,1.861000
1757191762.651144981,1.674000
1757191762.702764034,1.433000
1757191762.755312681,0.860000
1757191762.801710844,1.446000
1757191762.854096174,0.682000
1757191762.901012659,0.448000
1757191762.953956366,1.300000
1757191763.000947237,1.462000
1757191763.054956913,1.614000
1757191763.102502108,1.163000
1757191763.153960943,0.246000
1757191763.201540947,0.809000
1757191763.253842831,0.344000
1757191763.302731752,0.846000
1757191763.353391409,0.252000
1757191763.402084827,0.708000
1757191763.454899788,0.551000
1757191763.500944138,0.629000
1757191763.553630352,0.420000
1757191763.602468014,0.701000
1757191763.653926849,0.465000
1757191763.703770399,0.756000
1757191763.754849911,0.300000
1757191763.802304983,0.606000
1757191763.854629040,0.493000
1757191763.902536631,0.493000
1757191763.954416752,0.846000
1757191764.002099276,0.316000
1757191764.054912806,0.981000
1757191764.102110863,0.240000
1757191764.153382063,0.829000
1757191764.201299191,0.832000
1757191764.253582001,1.860000
1757191764.301090717,2.023000
1757191764.354552031,2.021000
1757191764.401569843,2.081000
1757191764.454374313,1.990000
1757191764.501644611,1.995000
1757191764.554721594,2.022000
1757191764.601817131,1.817000
1757191764.654995918,0.684000
1757191764.702324629,0.521000
1757191764.754310369,0.654000
1757191764.801508904,0.453000
1757191764.854274035,0.885000
1757191764.901477814,0.283000
1757191764.953206539,0.859000
1757191765.002079010,0.380000
1757191765.055197239,1.753000
1757191765.101673841,2.003000
1757191765.154266596,2.023000
1757191765.201597452,2.077000
1757191765.254276037,2.082000
1757191765.301008701,2.016000
1757191765.354556322,1.771000
1757191765.401213646,1.536000
1757191765.454137802,0.595000
1757191765.501749277,0.560000
1757191765.554093361,1.601000
1757191765.602630138,1.482000
1757191765.655671120,0.803000
1757191765.702012777,0.990000
1757191765.755496025,1.838000
1757191765.802181959,1.731000
1757191765.855406523,2.067000
