ros_time_s,Lidar_Left
1757275203.125004292,0.499976
1757275203.226254940,0.503289
1757275203.326937914,0.500075
1757275203.425673723,0.500911
1757275203.526424170,0.500629
1757275203.625462055,0.500623
1757275203.722384453,0.501045
1757275203.827306032,0.502455
1757275203.922704935,0.506625
1757275204.024039268,0.503918
1757275204.124423742,0.505669
1757275204.227391481,0.505398
1757275204.326501846,0.504691
1757275204.426720619,0.504656
1757275204.520490408,0.502880
1757275204.624741316,0.503338
1757275204.726534843,0.504523
1757275204.824884176,0.502445
1757275204.924917936,0.503861
1757275205.023115635,0.463707
1757275205.127389193,0.503227
1757275205.224781752,0.500557
1757275205.325176477,0.500022
1757275205.425694466,0.509711
1757275205.526209116,0.509547
1757275205.626511812,0.508138
1757275205.724476814,0.505346
1757275205.824132204,0.503697
1757275205.926041842,0.506466
1757275206.024296999,0.501973
1757275206.124875784,0.502116
1757275206.222920656,0.501787
1757275206.324110746,0.489853
1757275206.424905777,0.500756
1757275206.524694443,0.499669
1757275206.626044273,0.500895
1757275206.724955797,0.508447
1757275206.823727608,0.494547
1757275206.925732613,0.499385
1757275207.024716854,0.499660
1757275207.125015020,0.499705
1757275207.224500418,0.494126
1757275207.327970743,0.498139
1757275207.424912691,0.496686
1757275207.524982691,0.497192
1757275207.624962091,0.516660
1757275207.726245165,0.501300
1757275207.824793100,0.495591
1757275207.926172018,0.496085
1757275208.025820732,0.496680
1757275208.125178337,0.491356
1757275208.226012230,0.489409
1757275208.325046301,0.488129
1757275208.425939798,0.493670
1757275208.524838448,0.490450
1757275208.625154495,0.501397
1757275208.723297358,0.493104
1757275208.824898243,0.493972
1757275208.926095963,0.494029
1757275209.024526834,0.500596
1757275209.123945475,0.503934
1757275209.224042177,0.505131
1757275209.325392723,0.502301
1757275209.425062895,0.505099
1757275209.525151491,0.505564
1757275209.624898672,0.487825
1757275209.727275372,0.504047
1757275209.825521708,0.503781
1757275209.924661398,0.505377
1757275210.025303125,0.506988
1757275210.124811411,0.486310
1757275210.224222898,0.500172
1757275210.327242613,0.499565
1757275210.426812172,0.499951
1757275210.522137403,0.488701
1757275210.624660730,0.495237
1757275210.723763704,0.493839
1757275210.826423645,0.491405
1757275210.924571753,0.491201
1757275211.024247885,0.491170
1757275211.125288725,0.460934
1757275211.222908258,0.460307
1757275211.325764656,0.488975
1757275211.425712824,0.483361
1757275211.523762703,0.500442
1757275211.624705553,0.493491
1757275211.724575996,0.498451
1757275211.825830221,0.500068
1757275211.922775984,0.501346
1757275212.024255514,0.501659
1757275212.123194456,0.501231
1757275212.224228144,0.498608
1757275212.324092627,0.500681
1757275212.424871206,0.500356
1757275212.525248051,0.499626
1757275212.623904467,0.499257
1757275212.726441383,0.502876
1757275212.826094151,0.502514
1757275212.925492764,0.498772
1757275213.025113106,0.498659
1757275213.124219656,0.500101
1757275213.224714756,0.497817
1757275213.324851513,0.494697
1757275213.424834490,0.497919
1757275213.524030924,0.499212
1757275213.626163483,0.496570
1757275213.722708941,0.495088
1757275213.824682236,0.496134
1757275213.924639940,0.496026
1757275214.023683310,0.498725
1757275214.123573780,0.497801
1757275214.223561764,0.498228
1757275214.326772928,0.499156
1757275214.423426390,0.499405
1757275214.524887085,0.500408
1757275214.625224113,0.498500
1757275214.726126671,0.496430
1757275214.825250626,0.503971
1757275214.924395800,0.503369
1757275215.021102667,0.502998
1757275215.123944044,0.503983
1757275215.224738121,0.504011
1757275215.325443745,0.504253
1757275215.424256086,0.501587
1757275215.524348736,0.505018
1757275215.624289274,0.501873
1757275215.724430561,0.502734
1757275215.826674461,0.499152
1757275215.925951719,0.500642
1757275216.023021936,0.510795
1757275216.124092102,0.506807
1757275216.224883318,0.507757
1757275216.321365356,0.503101
1757275216.421232939,0.502015
1757275216.523654222,0.499193
1757275216.625934839,0.516929
1757275216.726163626,0.492667
1757275216.820953608,0.494393
1757275216.922046423,0.503611
1757275217.024841309,0.508810
1757275217.122075558,0.509419
1757275217.223433018,0.505657
1757275217.322019815,0.505350
1757275217.424765348,0.503187
1757275217.524908543,0.506527
1757275217.623334408,0.495957
1757275217.724120378,0.497900
1757275217.824397326,0.497602
1757275217.924329996,0.496035
1757275218.025078535,0.504023
1757275218.125262737,0.498721
1757275218.225332975,0.497946
1757275218.324169159,0.498681
1757275218.422771692,0.495015
1757275218.522056103,0.503648
1757275218.621535063,0.496434
1757275218.722842932,0.496367
1757275218.821262121,0.493930
1757275218.924119711,0.494180
1757275219.023255110,0.500997
1757275219.122783661,0.499585
1757275219.223756313,0.499015
1757275219.320666790,0.495111
1757275219.423959494,0.497682
1757275219.522182226,0.496995
1757275219.624047279,0.496390
1757275219.724941254,0.496403
1757275219.822502851,0.495968
1757275219.924520016,0.500116
1757275220.023868561,0.506321
1757275220.124414921,0.507004
1757275220.223471165,0.496867
1757275220.325184584,0.504709
1757275220.420685053,0.497259
1757275220.523159981,0.498177
1757275220.621915102,0.504384
1757275220.721478701,0.495707
1757275220.822536945,0.498719
1757275220.923334599,0.493139
1757275221.023017883,0.501309
1757275221.123934984,0.496342
1757275221.224286318,0.499898
1757275221.323997498,0.498955
1757275221.421903372,0.498623
1757275221.521768332,0.500076
1757275221.625489473,0.500003
1757275221.723572016,0.497027
1757275221.823728085,0.473316
1757275221.924580574,0.497698
1757275222.022763252,0.498548
1757275222.123652697,0.487996
1757275222.223728895,0.496968
1757275222.322330475,0.498362
1757275222.421982050,0.497790
1757275222.521158695,0.501667
1757275222.623237610,0.501979
1757275222.723500013,0.500190
1757275222.822178602,0.496012
1757275222.922866106,0.493668
1757275223.020913124,0.497382
1757275223.123534679,0.497193
1757275223.221384048,0.496117
1757275223.321415901,0.494019
1757275223.421408653,0.495415
1757275223.523457766,0.494333
1757275223.622524500,0.498783
1757275223.724260569,0.502236
1757275223.822557449,0.501102
1757275223.924062490,0.502687
1757275224.021870136,0.502981
1757275224.121104956,0.502130
1757275224.222757578,0.502351
1757275224.321415901,0.502890
1757275224.421849489,0.506649
1757275224.521883488,0.505018
1757275224.621289253,0.509076
1757275224.720645666,0.508788
1757275224.821341515,0.506894
1757275224.921368837,0.499594
1757275225.024885178,0.506325
1757275225.120849609,0.515524
1757275225.221313000,0.508685
1757275225.321960926,0.481056
1757275225.419319630,0.512712
1757275225.521357059,0.509250
1757275225.619678259,0.504173
1757275225.720309496,0.502217
1757275225.820451736,0.504218
1757275225.922670364,0.503471
1757275226.020741224,0.507852
1757275226.122368336,0.508925
1757275226.220492601,0.500592
1757275226.321429014,0.501059
1757275226.420457840,0.508970
1757275226.520880461,0.509911
1757275226.619266987,0.502741
1757275226.720737219,0.502726
1757275226.819324017,0.498914
1757275226.919656992,0.507146
1757275227.022064447,0.500984
1757275227.120766878,0.478792
1757275227.220858812,0.500999
1757275227.319745064,0.501674
1757275227.419896364,0.506199
1757275227.521342039,0.502078
1757275227.620757818,0.502588
1757275227.721349478,0.503567
1757275227.820542812,0.497178
1757275227.921905518,0.496590
1757275228.019293070,0.502128
1757275228.120206118,0.506833
1757275228.221382141,0.507044
1757275228.320095539,0.497578
1757275228.419552565,0.499311
1757275228.521525860,0.498700
1757275228.620383978,0.498200
1757275228.719284058,0.497648
1757275228.819796085,0.497788
1757275228.919704437,0.501958
1757275229.019325733,0.497314
1757275229.119312286,0.504896
1757275229.219998837,0.510972
1757275229.320769548,0.504546
1757275229.420670986,0.504854
1757275229.520632505,0.507326
1757275229.620879173,0.499319
1757275229.720503092,0.506533
1757275229.821724892,0.492073
1757275229.920552015,0.492054
1757275230.019746065,0.493925
1757275230.119977236,0.493095
1757275230.219650745,0.501351
1757275230.320448160,0.495088
1757275230.420215607,0.495207
1757275230.520297766,0.496643
1757275230.620051146,0.497799
1757275230.719882488,0.501870
1757275230.819874287,0.495178
1757275230.920014143,0.494607
1757275231.020210743,0.494695
1757275231.121555805,0.488315
1757275231.221252441,0.493324
1757275231.319931746,0.488316
1757275231.421464205,0.490289
1757275231.521899939,0.487539
1757275231.620761395,0.487179
