ros_time_s,Lidar_Left
1755900921.847486734,1.050519
1755900921.948160172,1.046650
1755900922.048549175,1.047812
1755900922.147745848,1.058477
1755900922.248312473,1.059241
1755900922.349385262,1.055391
1755900922.448398352,1.054795
1755900922.547436953,1.050140
1755900922.648020267,1.077055
1755900922.747323036,1.047221
1755900922.848159552,1.049329
1755900922.948096991,1.055579
1755900923.046077251,1.064492
1755900923.147456169,1.049956
1755900923.248198748,1.041933
1755900923.347574949,1.061577
1755900923.446967602,1.058612
1755900923.547803402,1.070221
1755900923.644090176,1.061772
1755900923.748947382,1.061844
1755900923.847532034,1.028845
1755900923.948255777,1.024027
1755900924.048399925,1.043307
1755900924.148153543,1.057202
1755900924.246999264,1.040083
1755900924.347086668,1.038013
1755900924.448258638,1.034728
1755900924.548024178,1.047372
1755900924.647347450,1.031867
1755900924.746960163,1.020710
1755900924.848233700,1.012599
1755900924.947949409,1.005268
1755900925.047590733,1.006762
1755900925.147641659,1.011629
1755900925.248633623,1.010564
1755900925.346736431,1.018344
1755900925.448238850,1.009850
1755900925.549460173,0.993259
1755900925.647814512,0.997083
1755900925.747878313,0.995627
1755900925.847398996,0.999352
1755900925.947711945,1.000196
1755900926.046848536,0.977799
1755900926.148440599,0.973482
1755900926.248083830,0.976366
1755900926.347278118,0.995985
1755900926.448447466,0.976228
1755900926.548225164,0.987779
1755900926.647706509,0.968142
1755900926.747276068,0.947480
1755900926.847716331,0.977202
1755900926.948393583,0.957436
1755900927.048349619,0.945897
1755900927.148098707,0.959256
1755900927.246997833,0.945063
1755900927.347938299,0.938990
1755900927.447623014,0.947668
1755900927.546962738,0.956747
1755900927.648518562,0.963713
1755900927.746989012,0.952923
1755900927.847729445,0.960546
1755900927.948041916,0.941104
1755900928.048039675,0.934738
1755900928.143693924,0.931611
1755900928.248116732,0.931241
1755900928.348359823,0.930250
1755900928.448963404,0.924599
1755900928.548289299,0.956565
1755900928.647948742,0.946689
1755900928.746948004,0.950020
1755900928.847872257,0.962546
1755900928.947581768,0.953961
1755900929.047906637,0.936265
1755900929.147780657,0.942302
1755900929.248818398,0.933584
1755900929.349351645,0.946669
1755900929.449465036,0.933534
1755900929.549219608,0.953100
1755900929.649429083,0.939958
1755900929.749689341,0.929078
1755900929.849190712,0.947899
1755900929.947124004,0.914235
1755900930.048405647,0.936993
1755900930.148769140,0.939714
1755900930.247491360,0.933909
1755900930.346626282,0.924095
1755900930.448487520,0.937735
1755900930.547848463,0.933782
1755900930.646878958,0.923990
1755900930.749040604,0.912275
1755900930.850864649,0.947559
1755900930.949200153,0.929673
1755900931.048620462,0.913230
1755900931.149730921,0.912142
1755900931.247294426,0.924302
1755900931.346962929,0.918974
1755900931.447085142,0.942497
1755900931.547247648,0.926825
1755900931.648254871,0.932075
1755900931.749031067,0.915387
1755900931.847007036,0.942306
1755900931.946936369,0.918709
1755900932.046499729,0.938807
1755900932.148058653,0.922321
1755900932.248010397,0.932007
1755900932.345928907,0.934472
1755900932.446994781,0.901191
1755900932.548257113,0.927601
1755900932.648900032,0.923055
1755900932.746998310,0.921010
1755900932.846369028,0.930540
1755900932.947359085,0.914890
1755900933.047678709,0.933905
1755900933.148298025,0.927393
1755900933.247002125,0.919983
1755900933.347267866,0.936501
1755900933.448073626,0.910078
1755900933.548670769,0.924050
1755900933.649453163,0.938008
1755900933.747738838,0.923039
1755900933.847008228,0.920260
1755900933.947829008,0.934435
1755900934.046647310,0.933203
1755900934.146852016,0.933099
1755900934.247734070,0.926456
1755900934.347000122,0.918798
1755900934.447321892,0.914181
1755900934.548372507,0.940396
1755900934.647438288,0.928023
1755900934.747157335,0.931984
1755900934.847135782,0.927917
1755900934.947140455,0.946054
1755900935.048469067,0.941456
1755900935.149390936,0.920194
1755900935.248630524,0.952672
1755900935.347874165,0.933959
1755900935.447517157,0.928890
1755900935.548503637,0.938749
1755900935.649941683,0.932940
1755900935.748733044,0.933032
1755900935.845937490,0.941088
1755900935.949481964,0.932691
1755900936.046080112,0.937089
1755900936.146348715,0.948408
1755900936.247812271,0.937097
1755900936.346834898,0.935774
1755900936.447702885,0.927154
1755900936.546991110,0.936494
1755900936.648138285,0.949523
1755900936.748590946,0.943884
1755900936.847786427,0.936486
1755900936.947111130,0.946204
1755900937.049133778,0.936491
1755900937.150115252,0.946332
1755900937.249779463,0.951541
1755900937.347895145,0.947835
1755900937.448259592,0.953724
1755900937.547940969,0.934241
1755900937.649323463,0.948035
1755900937.746929407,0.945377
1755900937.848380089,0.946117
1755900937.949091673,0.953522
1755900938.047825575,0.959864
1755900938.149346828,0.960366
1755900938.247749567,0.951946
1755900938.347273588,0.939574
1755900938.447131872,0.940324
1755900938.545999765,0.959736
1755900938.647676468,0.963464
1755900938.747874260,0.948242
1755900938.847788811,0.955094
1755900938.947779894,0.952274
1755900939.047685146,0.959722
1755900939.146959305,0.953481
1755900939.249088526,0.971728
1755900939.348772287,0.943263
1755900939.448372126,0.963246
1755900939.548694611,0.965670
1755900939.648531437,0.962056
1755900939.747317314,0.946210
1755900939.848313332,0.975415
1755900939.947922945,0.977115
1755900940.048049212,0.958475
1755900940.147334099,0.985388
1755900940.247679234,0.978407
1755900940.347081661,0.976278
1755900940.449635983,0.974040
1755900940.548227310,0.974288
1755900940.649796247,0.988424
1755900940.749114275,0.981039
1755900940.848706961,0.988697
1755900940.948210478,0.991411
1755900941.047768831,0.989425
1755900941.149294615,0.997367
1755900941.249236107,0.986744
1755900941.348031044,0.966512
1755900941.447469711,0.982397
1755900941.548495770,1.001998
1755900941.649021387,0.999650
1755900941.747446060,0.996349
1755900941.847902536,0.992253
1755900941.947297096,1.018325
1755900942.047951937,1.001393
1755900942.148887396,1.003441
1755900942.248596430,1.006085
1755900942.346937895,0.999144
1755900942.448439360,1.015429
1755900942.547652245,1.011131
1755900942.647920370,1.009421
1755900942.747099876,1.017191
1755900942.847773790,1.020217
1755900942.947080851,1.020879
1755900943.046911001,1.036651
1755900943.149316072,1.031696
1755900943.247027636,1.027757
1755900943.347973347,1.018273
1755900943.447074652,1.020257
1755900943.549479961,1.027350
1755900943.649389505,1.031565
1755900943.748847723,1.034271
1755900943.847814560,1.037043
1755900943.947944641,1.036569
1755900944.048631907,1.046649
1755900944.147526026,1.025803
1755900944.247809649,1.015799
1755900944.346928120,1.045447
1755900944.447441339,1.035191
1755900944.547641516,1.037460
1755900944.649235249,1.045855
1755900944.743448496,1.048554
1755900944.849126577,1.037549
1755900944.946440220,1.050238
1755900945.048717499,1.080214
1755900945.146994114,1.084599
1755900945.248460054,1.096242
1755900945.345111132,1.098760
1755900945.447819710,1.067275
1755900945.548136950,1.078905
1755900945.648585320,1.081290
1755900945.748315573,1.096219
1755900945.848058701,1.095913
1755900945.946279526,1.110836
